student.id,student.fte_mean,student.term_gpa_mean,student.term_gpa_max,student.term_gpa_min,student.term_gpa_last,student.term_gpa_program_mean,student.term_gpa_program_max,student.term_gpa_program_min,student.term_gpa_program_last,student.status_academic_desc_last,student.isGraduated_max,graduation_year_max,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student.cohort_id,student.isTec21,mainCampus.region_code,program.school_desc,program.major_id
7856,0.795,95.95833333333333,99.4,92.0,98.3,95.95833333333333,96.9,94.4,96.1,7,1,2021FJ,Female,0,0,100.0,0,0,-1,1509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EN,LDN
7868,0.7653846153846153,91.13846153846154,98.6,80.8,93.2,89.89230769230768,94.4,87.7,90.4,7,1,2021AD,Male,0,0,94.81,0,0,0,1507,67,67,46,46,50,75,36,41,26,33,99,2017,0,RM,EIC,IMT
7869,0.8372727272727274,95.12727272727274,98.0,91.7,95.0,94.1,95.0,92.5,95.0,7,1,2023FJ,Male,0,0,94.21,0,1,0,1467,42,60,63,67,25,49,31,58,70,46,78,2018,0,RM,EIC,BCP
7873,0.8257142857142857,90.28571428571429,96.5,84.0,96.5,91.90714285714286,96.4,89.9,90.7,7,1,2020FJ,Female,0,0,96.0,0,0,-1,1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IIS
7881,0.8623076923076923,88.39230769230768,98.0,82.4,83.2,87.36923076923077,88.5,86.5,87.0,7,1,2019AD,Female,0,0,99.0,0,1,-1,1364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IMT
7886,0.75,90.71111111111111,100.0,82.8,89.8,91.51111111111112,94.3,90.6,90.6,-1,1,2023MJ,Female,0,1,98.0,0,1,-1,1504,35,99,53,53,41,6,55,38,86,51,71,2017,0,RM,EMCS,MC
7888,0.7015384615384617,95.5076923076923,98.5,92.6,93.5,94.70769230769231,95.5,92.6,95.4,7,0,2023JJ,Female,0,0,99.5,0,0,0,1437,56,17,88,88,55,13,43,28,83,43,85,2018,0,RN,EIC,IBT
7889,0.8153846153846155,93.01538461538462,97.8,89.7,97.8,91.33076923076922,92.3,89.8,92.3,7,1,2020FJ,Male,0,2,91.0,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,ITIC
7906,0.7057142857142857,96.26428571428572,100.0,92.8,97.3,95.87857142857142,96.7,95.3,96.1,7,1,2022AD,Female,0,0,94.0,0,1,0,1523,42,60,53,77,50,13,60,30,73,35,90,2017,0,RCS,EIC,IBT
7943,0.8600000000000001,94.86363636363636,98.0,91.7,95.5,93.87272727272726,94.5,92.6,94.5,7,1,2018AD,Male,0,0,95.0,0,0,-1,1471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IBN
7957,1.0777777777777777,95.13333333333334,97.4,92.9,96.1,95.78888888888889,97.0,95.0,95.1,7,1,2020AD,Male,0,0,98.0,0,0,-1,1430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IC
7992,0.8176923076923076,91.6923076923077,99.0,87.2,91.7,90.10769230769232,90.8,88.3,90.7,7,1,2021FJ,Female,0,2,100.0,0,0,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EN,LAE
7998,0.8254545454545454,95.48181818181818,98.8,89.7,98.8,93.08181818181818,95.4,90.7,95.4,7,1,2022AD,Female,1,0,97.4,0,1,0,1444,49,81,46,53,38,25,33,70,78,60,48,2018,0,RO,EN,LAF
8003,0.7400000000000001,79.73076923076923,100.0,0.0,93.7,95.19999999999999,98.7,93.5,94.1,7,1,2022FJ,Female,0,0,93.42,0,1,0,1519,49,46,63,77,25,71,31,78,80,30,46,2017,0,RM,ECSG,LEC
8005,0.8992307692307693,93.70769230769231,98.0,89.5,90.4,93.24615384615385,94.2,91.8,93.9,7,1,2022FJ,Male,0,0,100.0,0,0,1,1413,49,81,46,53,45,73,40,53,53,30,68,2017,0,RM,EIC,IC
8015,0.8825,83.88333333333334,97.3,0.0,83.6,92.60833333333333,93.7,90.8,92.1,7,1,2020FJ,Male,1,0,92.0,0,0,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EN,LIN
8020,0.7861538461538462,86.9923076923077,98.0,62.5,94.0,89.26923076923077,92.3,75.3,92.3,7,1,2022FJ,Female,0,0,95.0,0,1,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IMT
8046,0.7276923076923077,93.13076923076923,100.0,81.0,96.5,91.80000000000001,92.7,91.1,92.7,7,1,2018AD,Male,2,1,95.0,0,0,-1,1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LCPF
8051,0.7441666666666666,97.24166666666667,100.0,92.5,97.3,95.95833333333333,97.1,92.5,97.1,7,0,-1,Male,0,1,97.0,0,1,0,1424,49,81,46,53,51,7,66,36,83,51,53,2018,0,RCS,EN,LAF
8080,0.7521428571428572,89.14999999999999,100.0,77.0,100.0,85.99285714285715,88.1,83.5,88.1,7,1,2022FJ,Male,0,0,95.0,0,0,0,1497,56,46,77,53,40,7,38,55,81,56,71,2017,0,RCMX,EIC,ISD
8088,0.7206250000000001,87.26875,99.0,70.0,91.0,87.325,89.9,85.5,88.5,7,1,2022FJ,Male,0,0,99.0,0,0,-1,1435,56,60,46,67,36,25,38,76,61,51,63,2017,0,RO,EIC,IIS
8090,0.7140000000000001,96.18,100.0,91.0,95.0,95.81333333333333,96.9,95.1,95.7,7,1,2022FJ,Male,0,0,98.0,0,0,1,1450,42,81,39,77,60,50,31,31,58,33,93,2017,0,RCS,EIC,IMT
8127,0.8092307692307692,95.26153846153846,100.0,90.6,98.8,93.1,94.8,90.6,94.8,7,1,2021FJ,Female,0,0,99.0,0,0,-1,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
8133,0.8441666666666667,96.875,99.0,93.5,99.0,96.58333333333333,97.3,93.5,97.1,7,0,-1,Female,0,0,100.0,0,1,1,1512,56,60,39,77,43,15,35,71,75,40,71,2018,0,RCMX,EMCS,MC
8135,0.8007142857142858,92.79285714285713,97.2,83.5,97.2,92.74285714285715,93.7,91.1,93.7,7,1,2022AD,Male,0,0,95.0,0,0,1,1455,42,67,46,77,61,67,45,48,26,15,98,2017,0,RO,EIC,IID
8164,0.9045454545454544,92.87272727272727,97.5,87.3,93.8,93.33636363636364,96.0,92.2,92.7,7,1,2019JM,Male,0,0,96.3,0,0,-1,1512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EN,LAF
8166,0.5863157894736842,79.66315789473684,100.0,15.0,91.3,81.46842105263158,85.4,77.5,81.8,7,0,-1,Female,0,0,94.0,0,0,-1,1549,67,53,63,46,48,3,55,40,78,28,96,2017,0,RM,EMCS,MO
8172,0.8972727272727273,92.38181818181819,100.0,86.2,98.7,90.74545454545454,92.0,89.7,91.5,7,1,2020FJ,Male,0,1,98.0,0,0,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EN,LIN
8176,0.8890909090909092,92.37272727272727,98.0,87.6,95.0,92.05454545454546,95.4,91.0,91.8,7,1,2019AD,Female,0,-1,99.0,0,0,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IBN
8181,0.7581249999999999,84.2125,96.5,0.0,95.0,87.85625,92.3,86.2,88.9,7,1,2023FJ,Male,0,0,98.0,0,0,1,1401,49,81,46,53,75,9,38,50,75,26,76,2017,0,RCMX,EIC,ISC
8183,0.6673333333333333,95.00666666666666,100.0,88.7,92.0,93.74666666666667,95.1,90.8,94.0,7,0,-1,Female,0,2,100.0,0,1,0,1446,67,53,39,77,50,15,50,66,71,41,56,2018,0,RCMX,EAAD,LAD
8185,0.6821428571428572,92.54285714285713,100.0,81.0,92.5,92.02857142857144,93.1,90.9,92.5,7,1,2021AD,Female,0,0,97.7,0,0,0,1423,49,81,63,39,43,43,31,41,90,35,73,2017,0,RCS,EIC,IDS
8190,0.8158333333333333,88.125,98.5,79.5,93.0,87.175,90.8,85.2,86.3,7,1,2020AD,Male,0,0,92.0,0,1,-1,1511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EN,LIN
8194,0.7853846153846155,81.02307692307691,100.0,0.0,97.6,93.9076923076923,96.1,91.1,95.7,7,1,2023FJ,Female,0,0,98.0,0,1,1,1406,56,67,53,46,43,12,33,51,88,41,81,2018,0,RCS,EIC,IIS
8236,0.8209090909090908,93.9,100.0,81.0,96.2,95.19090909090909,97.0,93.8,94.4,7,1,2020AD,Male,0,0,98.0,0,1,-1,1445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EHE,IMI
8245,0.7270588235294118,89.88823529411764,95.5,83.0,85.0,90.52941176470588,91.4,88.3,90.3,7,1,2023FJ,Female,0,2,99.0,0,0,1,1415,56,53,63,53,43,55,35,63,68,33,61,2017,0,RN,EAAD,ARQ
8250,0.8238461538461539,88.77692307692307,99.0,76.3,96.7,84.36153846153846,87.7,81.2,87.7,7,1,2020FJ,Female,0,-1,99.0,0,0,-1,1448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IIS
8257,0.8300000000000001,90.45833333333333,100.0,0.0,95.8,99.13333333333333,99.6,98.6,98.6,7,1,2021FJ,Male,0,0,99.0,0,0,-1,1414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EN,LCDE
8269,0.8291666666666667,88.61666666666667,96.0,80.0,89.0,88.69166666666666,90.0,88.1,88.5,7,1,2019AD,Female,0,0,94.0,0,0,-1,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IBN
8272,0.7530769230769232,86.86153846153846,100.0,0.0,86.3,95.3153846153846,97.1,93.2,93.2,7,0,-1,Female,1,0,98.0,0,1,-1,1479,67,53,63,46,80,30,43,51,70,38,41,2017,0,RCS,EAAD,LDI
8273,1.0266666666666666,92.76666666666667,95.3,91.2,91.2,93.96666666666665,95.3,92.9,92.9,7,0,-1,Female,0,0,96.0,0,0,-1,1441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EN,LIN
8284,0.7686666666666666,88.26,100.0,0.0,100.0,93.67333333333333,95.5,92.7,93.9,7,1,2021FJ,Male,0,0,98.29,1,0,-1,1573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IMT
8293,0.7875,89.99166666666667,98.0,82.5,84.3,90.425,95.2,88.3,90.4,7,1,2018AD,Male,0,0,98.0,0,0,-1,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,ECSG,LEF
8296,0.7384615384615384,94.23076923076923,100.0,78.0,78.0,95.66153846153846,96.8,93.7,93.7,7,0,-1,Female,0,0,97.3,0,0,0,1402,42,39,77,88,20,99,40,50,65,56,25,2018,0,RCS,EN,LCPF
8303,0.8215384615384616,89.45384615384616,99.0,78.2,94.0,86.33076923076922,87.9,84.7,87.9,7,1,2019AD,Male,0,0,94.0,0,1,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IMT
8340,0.8381818181818183,95.7909090909091,99.8,91.4,94.0,94.04545454545455,95.5,91.4,95.5,7,1,2022FJ,Male,0,0,99.0,0,1,-1,1423,42,53,77,67,21,79,63,46,46,41,65,2017,0,RCS,EIC,ISD
8341,1.04,88.94999999999999,96.1,81.8,81.8,92.8,96.1,89.5,89.5,7,0,-1,Male,0,0,95.0,0,1,-1,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EAAD,LAD
8342,0.7907692307692309,75.3,96.0,0.0,83.2,84.8076923076923,90.0,80.0,81.8,7,0,-1,Male,0,2,96.0,0,1,-1,1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IMT
8348,0.8518181818181819,85.88181818181819,100.0,0.0,97.3,94.25454545454545,95.5,93.7,94.4,7,1,2018AD,Female,0,0,94.07,1,0,0,1380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
8355,0.8242857142857144,89.16428571428571,97.4,82.2,91.4,89.46428571428571,97.4,88.0,89.1,7,1,2021FJ,Female,0,0,93.0,0,1,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IBT
8367,0.6950000000000001,83.69285714285715,100.0,0.0,89.5,91.01428571428572,94.7,88.9,90.8,7,1,2023FJ,Male,0,0,97.0,0,1,0,1549,49,53,53,77,33,49,11,78,48,51,86,2017,0,RM,EIC,IMT
8368,0.8436363636363637,82.76363636363637,97.0,0.0,95.3,89.85454545454546,91.5,88.6,91.5,7,1,2018JM,Female,1,0,91.0,0,0,-1,1393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LIN
8379,0.8424999999999999,93.45,99.5,83.5,98.1,90.825,94.1,86.6,94.1,7,1,2020AD,Male,0,0,100.0,0,0,-1,1493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EN,LAF
8383,0.81,88.24166666666667,100.0,0.0,97.1,97.72500000000001,98.1,96.7,97.4,7,1,2019JM,Male,0,0,97.0,0,0,-1,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IMT
8399,0.7646153846153847,93.22307692307693,100.0,88.5,94.0,92.37692307692308,93.0,90.9,93.0,7,1,2021FJ,Male,0,1,95.0,0,1,-1,1428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,ITC
8402,0.753076923076923,93.8153846153846,100.0,85.7,95.2,90.6,92.2,88.7,92.2,7,1,2020AD,Female,0,0,96.0,0,0,-1,1455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,ECSG,LEF
8404,0.8925000000000001,86.1,91.9,80.5,91.9,86.9,88.0,85.4,87.8,7,0,-1,Female,1,0,98.0,0,0,-1,1515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EMCS,MC
8421,0.7846153846153847,82.6846153846154,94.4,0.0,85.8,90.5,94.3,89.5,89.6,7,1,2019JM,Male,0,0,100.0,0,0,-1,1379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
8425,0.665,85.45625,98.0,0.0,80.0,88.85625,91.6,86.9,90.6,7,1,2021AD,Female,0,0,98.0,0,1,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IDS
8435,0.9200000000000002,90.24,99.0,84.0,99.0,87.0,89.2,84.6,89.2,7,1,2020FJ,Male,0,-1,96.0,0,-1,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IMT
8442,0.6652941176470588,76.39411764705882,100.0,0.0,98.2,82.79411764705883,86.3,79.0,86.3,7,1,2022FJ,Female,0,0,99.0,0,1,-1,1565,67,99,21,53,23,75,41,81,50,41,50,2017,0,RCS,EIC,IIS
8444,0.8058333333333333,92.60000000000001,99.0,89.7,99.0,92.19166666666666,93.3,91.7,92.2,7,1,2019JM,Female,0,0,98.0,0,0,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EN,LIN
8450,1.04,84.05,84.1,84.0,84.0,84.1,84.1,84.1,84.1,7,0,-1,Male,0,0,99.0,0,1,-1,1509,49,39,63,88,48,12,40,43,66,46,95,2017,0,RCS,EIC,IDS
8459,0.8315384615384616,87.58461538461538,100.0,0.0,86.2,94.0076923076923,94.7,93.3,93.9,7,0,-1,Female,0,1,100.0,0,1,0,1583,56,67,46,53,41,40,36,53,75,51,58,2018,0,RCMX,EN,LAF
8478,0.8361538461538462,83.95384615384616,95.0,0.0,90.8,90.43076923076923,91.2,88.9,90.7,7,1,2022FJ,Male,1,1,91.0,0,0,1,1546,56,53,53,67,53,56,16,38,83,36,75,2017,0,RO,EIC,IID
8491,0.8433333333333334,94.89166666666667,100.0,89.5,97.9,92.875,94.2,91.7,94.2,7,1,2022AD,Male,0,0,97.0,0,0,0,1435,42,67,53,67,38,19,26,58,83,38,88,2018,0,RO,EIC,IBQ
8517,0.7773333333333333,94.03333333333333,98.8,83.0,98.8,90.62666666666668,94.1,85.9,94.1,7,0,-1,Female,0,0,97.0,0,0,1,1438,81,53,46,53,36,34,68,85,36,25,70,2018,0,RCS,EIC,IA
8519,0.7591666666666667,94.56666666666666,99.0,87.5,93.0,93.825,94.7,92.3,94.7,7,1,2019AD,Female,0,0,97.93,1,1,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EAAD,LAD
8527,0.7976923076923078,80.53076923076924,100.0,0.0,92.3,86.82307692307693,89.1,85.9,86.6,7,1,2020FJ,Female,0,0,90.0,0,0,-1,1403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IIS
8529,0.881818181818182,90.17272727272727,94.6,84.5,86.9,92.05454545454546,94.6,90.1,90.1,7,0,-1,Male,0,-1,94.0,0,-1,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IMT
8532,0.7635714285714287,86.0,98.0,0.0,97.0,92.14285714285714,93.2,90.5,91.0,7,1,2020FJ,Female,0,0,99.0,0,1,-1,1405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMD
8538,0.7584615384615385,95.4076923076923,98.2,93.3,97.0,94.96923076923076,95.4,94.1,95.3,7,1,2018AD,Male,0,1,98.0,0,0,-1,1457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IIN
8558,0.8454545454545456,98.43636363636364,100.0,96.3,100.0,97.86363636363636,98.6,97.4,98.3,7,1,2020AD,Female,0,0,99.6,0,1,1,1440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EN,LIN
8567,0.7082352941176471,85.17647058823529,95.0,72.0,77.0,86.43529411764705,89.3,84.8,85.7,7,0,-1,Male,0,0,97.0,0,0,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
8575,0.8445454545454545,92.19090909090909,93.8,89.0,93.4,92.67272727272727,93.3,92.0,92.1,7,1,2020AD,Female,0,0,95.0,0,0,-1,1452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,ECSG,LED
8579,0.6859999999999999,86.76666666666667,100.0,0.0,93.4,90.48666666666666,92.5,86.9,92.5,7,1,2022AD,Female,0,0,95.0,0,0,1,1457,56,39,63,77,31,59,15,58,88,51,56,2018,0,RCS,ECSG,LEF
8580,0.8972727272727273,98.11818181818181,100.0,95.4,100.0,97.2909090909091,97.9,95.4,97.9,7,1,2020FJ,Female,0,0,99.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
8588,0.8500000000000001,93.29166666666667,96.9,89.0,95.8,93.625,94.4,92.8,93.7,7,1,2021FJ,Female,1,0,100.0,0,1,-1,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IMT
8610,0.6913333333333334,95.66000000000001,100.0,89.7,92.5,94.00666666666666,95.3,89.7,95.0,7,1,2023FJ,Female,0,2,99.7,0,0,1,1416,56,81,53,39,25,55,35,81,61,30,71,2018,0,RCMX,EIC,IBT
8620,0.7042857142857143,99.37142857142858,100.0,96.5,100.0,99.39999999999999,99.6,99.0,99.6,7,1,2023FJ,Male,1,0,98.78,0,1,0,1459,42,81,46,67,58,28,31,33,58,55,90,2018,0,RM,EIC,IME
8622,0.8415384615384615,86.71538461538461,93.3,74.0,85.3,84.56153846153846,86.6,80.3,86.6,7,1,2021FJ,Female,0,-1,93.0,0,-1,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EN,LIN
8633,0.8963636363636365,85.38181818181819,94.0,78.3,92.0,84.81818181818181,88.1,83.6,84.7,7,1,2020FJ,Male,0,0,92.12,1,0,-1,1503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IMT
8634,0.83375,86.69375,99.3,0.0,96.6,90.68125,92.4,88.6,92.4,-1,0,-1,Female,0,0,100.0,0,1,-1,1512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EMCS,MC
8646,0.8169230769230769,92.83846153846154,100.0,87.8,95.0,91.4076923076923,92.8,88.0,92.2,7,1,2020FJ,Male,0,0,95.0,0,1,-1,1468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IFI
8693,1.08,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,4,0,-1,Male,0,0,96.0,0,1,1,1404,49,81,53,46,55,9,36,23,99,50,76,2018,0,RM,EMCS,MC
8727,0.8291666666666666,92.96666666666665,98.0,88.2,91.8,91.11666666666667,93.0,88.3,93.0,7,1,2021AD,Female,0,0,97.0,0,0,1,1434,42,67,63,53,50,55,46,46,78,41,41,2017,0,RN,EN,LIN
8745,0.7653846153846154,95.19999999999999,99.5,83.2,98.0,95.48461538461538,96.3,94.4,94.7,7,1,2021FJ,Male,0,-1,100.0,0,-1,-1,1529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IBT
8758,0.7714285714285715,77.59285714285714,100.0,0.0,83.3,82.87142857142858,85.4,80.6,83.2,7,1,2019AD,Female,1,0,92.0,0,0,-1,1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IBT
8787,0.8518181818181817,90.75454545454545,97.0,82.0,97.0,90.04545454545455,93.7,88.6,91.1,7,1,2020FJ,Male,0,0,93.17,1,0,-1,1454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
8814,0.7454545454545456,96.26363636363637,100.0,90.7,100.0,93.7,95.3,91.6,95.3,7,1,2021FJ,Male,0,0,97.0,0,0,-1,1497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,ISD
8816,0.7121428571428572,89.8,94.7,78.0,93.2,89.91428571428571,90.9,88.8,90.9,7,1,2021AD,Male,0,1,97.0,0,0,-1,1452,49,81,53,46,26,52,20,66,58,38,96,2017,0,RO,EIC,IBT
8828,1.016,78.38,87.0,73.2,73.2,79.7,81.9,78.0,78.5,7,0,-1,Male,0,1,96.44,0,0,-1,1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IMT
8844,0.735,95.66428571428571,100.0,91.0,98.8,93.48571428571428,95.1,91.3,95.1,7,1,2023FJ,Male,0,2,100.0,0,1,1,1406,42,53,63,77,41,12,46,46,90,45,70,2018,0,RM,EIC,BCN
8866,0.8460000000000001,85.05333333333333,96.0,0.0,91.7,89.15333333333334,91.2,85.9,90.8,7,0,-1,Female,0,0,95.45,0,0,-1,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IIS
8868,0.7100000000000001,91.875,100.0,75.0,91.0,91.10625,92.4,89.3,92.3,7,1,2022FJ,Female,1,0,97.0,0,0,0,1422,67,53,46,67,51,28,43,58,81,38,53,2017,0,RCMX,EIC,ISC
8869,0.7723076923076924,92.69999999999999,100.0,84.3,95.0,92.5923076923077,96.2,90.8,91.9,7,1,2021FJ,Male,0,0,99.5,1,1,-1,1567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IFI
8870,0.8025000000000001,95.04166666666667,98.2,87.0,98.2,94.00833333333333,95.1,90.1,95.1,7,1,2021AD,Male,0,0,99.0,0,0,-1,1485,67,53,46,67,43,50,35,86,43,50,50,2017,0,RCS,EN,LIN
8881,0.7941666666666668,82.73333333333333,97.5,0.0,89.8,90.18333333333334,91.3,89.5,90.4,7,1,2022AD,Male,0,0,92.0,0,0,0,1544,35,53,63,88,53,6,28,60,71,51,80,2018,0,RN,EIC,IMT
8914,0.8366666666666668,91.41666666666667,99.0,79.4,95.7,92.425,98.1,90.0,90.7,7,1,2021FJ,Female,1,0,98.0,0,0,-1,1410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IFI
8916,0.7453846153846155,88.9076923076923,94.5,77.7,90.3,86.63846153846154,88.9,83.7,88.4,7,1,2019AD,Male,0,0,95.0,0,0,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IQA
8922,0.7878571428571429,96.64285714285714,100.0,90.1,100.0,95.14285714285714,97.1,93.6,95.6,7,1,2019JM,Female,0,1,99.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EHE,LCMD
8924,0.9049999999999999,82.7,96.0,0.0,93.9,88.16666666666667,89.4,85.6,89.1,7,1,2019JM,Female,0,-1,96.0,0,-1,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
8937,0.8430769230769232,92.15384615384616,97.5,84.0,95.7,92.27692307692307,92.9,91.7,92.9,7,1,2019JM,Male,0,0,94.0,0,0,-1,1394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EN,LAE
8949,0.8708333333333332,86.14999999999999,92.5,76.2,85.5,86.74166666666667,89.3,85.8,85.8,7,1,2019AD,Female,0,0,91.0,0,0,-1,1452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,ECSG,LED
8953,0.7661538461538462,93.88461538461539,100.0,81.3,99.3,92.1,94.2,85.4,94.2,7,1,2020AD,Male,0,0,97.0,0,0,-1,1403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMT
8955,0.7861538461538462,92.36923076923077,99.0,83.5,88.2,89.03846153846153,91.6,84.5,91.3,7,1,2022AD,Male,0,0,96.0,0,1,-1,1470,42,81,53,53,53,25,48,26,71,35,93,2017,0,RCS,EIC,IMT
8958,0.8745454545454546,90.66363636363636,99.3,84.5,94.0,89.4909090909091,91.4,86.9,90.9,7,0,-1,Male,0,1,99.0,0,0,0,1484,49,81,53,46,31,59,45,71,63,65,25,2018,0,RO,EN,LAF
8959,0.7528571428571428,89.18571428571428,94.3,82.3,94.3,89.22857142857143,91.8,87.4,89.4,7,1,2020FJ,Female,1,0,100.0,0,1,-1,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IIS
